ID,Nome,Descendentes,Orientandos_Diretos
234250,Arthur Espírito Santo,0,1
234256,Hebe de Azevedo Biagioni,0,1
234284,Renan Gambale Romano,0,1
234347,Daiane Veras,0,1
234348,Bruno Miranda,0,1
234639,Ricardo Lemes,0,1
234466,Marcelo de Almeida,0,1
234652,Igor Steinmacher,0,1
234653,Mauricio Aniche,0,1
234657,Yuri Pereira,0,1
234760,Lucas Von Haehling Braune,0,1
234794,Vitor Rocha,0,1
234659,&nbsp;Valdinês Leite d de Sousa Júnior,0,1
234793,Hélio Tozatti,0,1
234936,Icaro Gonçalves,0,1
235199,Evandro Gomes,0,1
235202,Diego Brandão,0,1
235022,Josimar de Vasconcelos,0,1
235206,Genaro Zamudio,0,1
235232,Alisson Franco,0,1
235420,Gabriela Estevez Jacinto,0,1
235288,Qiaoling Wang,0,1
236164,Rodiak Figueroa-López,0,1
236006,Francisco Caramello,1,1
236127,Eric Endo,0,1
236472,Marcus Morro,0,1
236458,Leonardo Rendón Arbeláez,2,2
236743,Pedro Gaspar,0,1
236745,Rayssa Caju,0,1
236765,Camila Cardozo,0,1
237019,Euripedes Silva,0,1
236777,Alan da Silva Pereira,0,1
237151,Claudio Tablada,0,1
236835,Tony Nogueira,0,1
237152,Fernando &nbsp;Ramírez,0,1
237157,Maria do Carmo de Lima,0,1
237156,Pedro Marinho,0,1
237155,Cícero Dias,0,1
237154,Thiago Andrade,0,1
237228,Paulinho Demeneghi,0,1
237276,Darlan de Oliveira,0,1
237485,Willian Hans Corrêa,0,1
237527,Fernando Cassiano,0,1
237522,Lucas Reis,0,1
237529,Leticia Rodrigues,0,1
237528,Jair Prado,0,1
237679,Gerardo Barrera,0,1
237678,Susana Frómeta,0,1
237734,Michelle Molino,0,1
237786,Luis Lozano Guerrero,2,2
237796,Romulo Brito da Silva,0,1
237752,Jakler Nichele,0,1
237821,Josué Cardoso dos Santos,0,1
238008,Luiz da Silva,0,1
238007,Fernando Santos,7,7
238080,Célia Góes,0,1
238263,Adriana Sánchez Chavarría,0,1
238302,Samanta Bastos,0,1
238429,Marcelo Tanaka,0,1
238430,Josiane Maria Fernandes,0,1
238431,João Deodato dos Santos,0,1
238461,Ermerson Rocha Araujo,0,1
238489,Vanderson Hafemann Fragal,0,1
238491,Maria Lima,0,1
238495,Ana Carla Paixão,0,1
238492,Rodrigo Silva,0,1
238497,Antonio Carlos Braga Júnior,0,1
238496,Clarice Demétrio,4,3
238513,Lenimar de Andrade,0,1
238535,Danilo Silveira,0,1
238597,Felix Bernardo,0,1
238835,Kim Samejima,0,1
239126,Pedro Feijao,0,1
238683,Dimi Rangel,0,1
239213,Paulo Ricardo Barboza Gomes,0,1
239127,Diana Rasskazova,0,1
239238,Marivaldo Matos,0,1
239245,Diego Antunes,0,1
239385,Ronald Quispe Urure,0,1
239240,Everaldo de Medeiros,5,5
239401,Camila de Oliveira Vieira,0,1
239616,Norbil Cordova,0,1
239837,Cayo Dória,0,1
239665,Gisele Teixeira Paula,0,1
239974,Jesús Aponte,0,1
240094,Luciano de Souza Cabral,0,1
240265,Marcos Martins de Almeida,0,1
240267,Rafael Ferreira Leite de Mello,0,1
240314,Gregório Neto,0,1
240298,Tiago Vaquero,0,1
240587,Marco Rodrigues,0,1
240816,Fábio Bayer,4,4
241138,Juan Cousseau,0,1
241119,Tadeu Ferreira,0,1
240817,Vítor de Andrade Coutinho,0,1
241139,Wallace Martins,1,1
241141,Hamed Yazdanpanah,0,1
241156,Eudes da Costa,0,1
241150,Mario Sarcinelli-Filho,2,2
241176,Jose Antonio Apolinario Jr.,2,2
241288,Rogerio Alves,0,1
241428,Suetonio de Almeida Meira,0,1
241431,Antonio Luiz De Melo,0,1
241433,Carlos Alberto dos Santos,5,5
241434,Angelo Roncalli Furtado de Holanda,0,1
241435,Roberval de Jesus dos Santos,0,1
241436,Fernando da Silva,0,1
241437,Jiazheng Zhou,0,1
241441,Marcos Roberto Marcial,0,1
241438,Jefferson dos Santos,0,1
241440,Marcos Leandro Carvalho,0,1
241439,Manuela de Rezende,0,1
241442,Kaye da Silva,0,1
241443,Dassael Fabrício Santos,0,1
241565,Adina Rocha,0,1
241931,Marcos Roitman,0,1
241805,Aislan Fontes,0,1
241986,Bruno Rodrigues,0,1
242588,Felipe Grando,0,1
242188,Emanuela Coelho,0,1
242724,Félix Rodrigues,0,1
242764,Mayron Moreira,0,1
242771,Guilherme Reis,0,1
242772,Alan Prata,0,1
242839,Adriana Almeida,0,1
242800,M.S. Yamashita,0,1
242140,Arinei Lindbeck Silva,11,11
243103,Everton Lacerda,0,1
243237,Felipe Santos,0,1
243238,Andressa Souza,0,1
243295,"Jose de Andrade, Jr",0,1
243314,Catia Valdman,0,1
243322,Luiz Biscainho,1,1
243555,Max Jahnke,0,1
243445,Fausto Assunção de Brito Lira,0,1
243469,Leila Graef,0,1
243515,Marcos Cossarini,0,1
243714,Ana Carolina Boero,0,1
243847,Fidelis de Castro,0,1
244031,Otávio Menezes,0,1
243983,Fábio Freeland,0,1
244484,Jaime Utria Valdes,0,1
244526,Ricardo Bioni Liberalquino,0,1
244955,Janaina Zanchetta,0,1
245158,Leandro Domingues,0,1
245204,Paulo Seminario Huertas,0,1
245079,Felipe Ebert,0,1
245256,Valdenilza Ferreira da Silva,0,1
245257,Fernando Xavier de Souza,0,1
245605,Thiago Tanaka,0,1
245259,Carlos Andrés Chirre Chávez,0,1
245264,Camila Gussen,0,1
245626,Mario Estrada,0,1
245647,Dimiter Hadjimichef,0,1
245649,Gastão Krein,1,1
245669,Giane Rampasso,0,1
245816,Washington de Carvalho Segundo,0,1
246012,Leonardo Guerini,0,1
245893,Wasthenny Cavalcante,0,1
246068,Lorena Freitas,0,1
246252,Pedro Benedini Riul,0,1
246295,José Vilca Rodríguez,0,1
246678,Gabriel Mantovani,0,1
246365,Heides Lima,0,1
246792,Elmer Beltrán,0,1
247042,Fabiana de Oliveira,0,1
247115,Anderson Lima,0,1
247143,Markus Lima,0,1
247130,Lisandro Lovisolo,0,1
247198,Vinicius Bouça,0,1
247205,Marcelo Camponez,0,1
247227,Roberto Villaflor,0,1
247207,Lorena Sophia Oliveira,0,1
247419,Alexandre de la Vega,0,1
247667,Heber Mesa Palomino,0,1
247900,Vinícius Coelho,0,1
247790,Andrea de Jesus Sacramento,0,1
247946,Karina Bindandi Emboaba de Oliveira,0,1
248055,Jean Berni,0,1
247909,Elisete Adriana José Luiz,0,1
248104,Charles Almeida,0,1
248110,João Schwarz,0,1
248162,Lito Bocanegra Rodríguez,0,1
248238,Ariadne Nogueira,0,1
248181,Maurício Coutinho-Filho,9,3
248575,Felipe Rosa,0,1
248499,Mateus de Melo,0,1
248819,Marcelo Mandelli,0,1
248848,Ana Cristina Munaretto,0,1
248849,Edson Sassaki,0,1
248850,Tiago Ferrazza,0,1
248851,Diego de Souza,0,1
248959,Pedro Pasquini,0,1
248988,Mauricio Louzeiro,0,1
249027,Suelen Gasparin,0,1
249194,João Cossich,0,1
249464,Francisco Pinillos Nieto,0,1
249463,Daniela Mello,0,1
249470,Fernanda Thomé,0,1
249466,Wendel Melo,0,1
249472,Viviane Köhler,0,1
249471,Luiz Costa Junior,0,1
249475,Juliana Lima,0,1
249476,Patricia Lopes,0,1
249477,Yuri Frota,0,1
249479,Ana Sousa,0,1
249478,Luiz Barroso,1,1
249480,Denise Fernandes,0,1
249502,Heloísa Vieira da Rocha,1,1
249503,Celmar Guimarães da Silva,0,1
249526,Orlando Chumbes,0,1
249587,Miguel Jimenez,0,1
249527,Camila Isoton,0,1
249676,Leandro Antunes,0,1
250210,Mauro Ribeiro de Oliveira Junior,0,1
249733,Rodolfo Lima Coutinho,0,1
250545,André Barbeiro,0,1
250511,Mônica Campitelli,0,1
250661,Camilo Angulo,0,1
250662,Eder Correa,0,1
250816,André Ferreira e Pereira,0,1
250860,Clayton Hida,0,1
250732,Thiago Pereira de Brito Vieira,0,1
251014,Marcelo Abreu,0,1
251165,Dimas Tejada,0,1
251066,Ivan Pasoni,0,1
251035,Gabriela Marques,0,1
251065,Rafael Alves da Ponte,0,1
251017,Otávio Marçal Leandro Gomide,0,1
251548,Rodrigo Figueiredo,0,1
251166,Tharsis Silva,0,1
251170,Catalina Freijo,0,1
251549,Matheus Hansen Francisco,0,1
251652,Rafael Gonzalez,0,1
252062,Marcelo Prates,0,1
251740,Thiago Velanga,0,1
251657,Camilo Campana,0,1
252007,Sidney Donato,0,1
252236,Carla Morschbacher Morschbacher,0,1
252237,Kelyane Abreu,0,1
252599,Viviane Beuter,0,1
252971,Conrado Lacerda,0,1
252700,Nívea Silva,0,1
252972,Jordan Silva,0,1
252974,Ana Paula Freitas,0,1
252975,Janete Ferrareze,0,1
252976,Thiago Ferraiol,0,1
252977,Ariane dos Santos,0,1
252978,Luciana Alves,0,1
252980,Edson Santos,0,1
252979,Marcos Verdi,0,1
252981,Laércio dos Santos,0,1
253204,Miquel Cueca,0,1
253417,Daniel Álvarez,0,1
253418,Anna Machado de Oliveira,0,1
253509,Alan Guimaraes,0,1
253511,Felipe Yasumura,0,1
253510,David Levi Macedo,0,1
253516,Rui Eduardo Paiva,0,1
253589,Kátia Coelho,0,1
253734,Jayme Milanezi Junior,0,1
253950,Anderson da Silva,0,1
253889,Jean Lelis,0,1
254099,Matheus Hansen Francisco Hansen,0,1
254020,Natã Rocha,0,1
254021,Ezequiel Barbosa,6,2
254897,Elaine Rocha,0,1
254528,Natália Paiva,0,1
254439,Rafael Dutra,0,1
255240,Caio Santiago,0,1
255402,Artur Lemonte,0,1
255532,Antônia Jocivania Pinheiro,0,1
255546,Ronan dos Reis,0,1
255547,Rafaela do Prado,0,1
255548,Leonardo Alves,0,1
255603,Jhon Quispe Vargas,0,1
255581,Antonio Silva Farias,0,1
256203,Jean Nakasato,0,1
256204,Pricila Barbbosa,0,1
255925,Hellen Monção de Carvalho Santana,0,1
256312,Celso Carnieri,0,1
256417,Nair de Abreu,0,1
256444,Murilo de Lima,0,1
256720,Izabela Patrício Bastos,0,1
256731,Edilson de Carvalho Filho,0,1
256971,Renata Caldas,0,1
257096,Emília Alves,0,1
257128,Daniel Leite,0,1
257300,Atílio Luiz,1,1
257727,Altair de Oliveira-Tosti,0,1
257892,Fernando Studzinski Carvalho,0,1
258562,Gláucia Dierings,0,1
258572,Juan Gutierrez,0,1
258662,Pedro de Lima,0,1
258647,Thais Damacena,0,1
258645,Kamila Andrade,0,1
259012,Fábio Magalhaes de Novaes Santos,0,1
259778,Pedro Cardin,0,1
259780,Jaime de Moraes,0,1
259781,Clayton da Silva,0,1
259148,Pedro Rizzo,4,4
259782,Bruno Lopes,0,1
259974,Ageu Barbosa Freire,0,1
260238,Lucélia Pinheiro,0,1
260241,Guilherme Porto,0,1
260243,Bruna Souza,0,1
260242,Elizandro Borba,0,1
260596,Julia Borges,0,1
260758,Bruno Telch,0,1
260873,Kauê Cardoso,0,1
260875,Maikon Toledo,0,1
260951,Maurício Collares,0,1
260991,Renato Targino,0,1
261120,Sara Bispo,0,1
261021,Rafaela Soares de Carvalho,0,1
261170,Ricardo Silva,0,1
261135,Guilherme Fernandes Pinto,0,1
261171,Muentes Acevedo Jeovanny de Jesus,0,1
261184,Julio Fonseca Quispe,0,1
261310,Robson Silva,0,1
261311,Wagner Costa Filho,0,1
261367,Eduardo Gomes Tavares,1,1
261356,Marcelo Caggiani Luizelli,0,1
261370,André Pereira,0,1
261363,Toni Wickert,0,1
261456,Annaxsuel de Lima,0,1
261382,Davi Obata,0,1
261596,Andre Endo,0,1
261530,Heraclio López Lázaro,0,1
261599,Adson Rocha,0,1
261601,Stela Leite,0,1
261673,Carolina de Oliveira,0,1
261692,Magno Alves,0,1
261689,Luis Gustavo Villani,0,1
261694,Laura Gambera,0,1
261804,Victor Leon,0,1
261821,Edson Alvares,1,1
262714,João Pereira Zanetti,0,1
262355,Igor Melo de Sousa,0,1
262715,Priscila Biller,0,1
262871,Mario Léste,0,1
262872,Valdecy Leite,0,1
263055,Leonardo Câmara,0,1
262873,Roberto Tommasetti,0,1
262940,Arton Dorneles,0,1
263222,Willian Nunes,0,1
263223,Anderson Setti,0,1
263365,Michele Novais,0,1
263709,Alessandro Vargas,0,1
263602,Edison M Niño de Guzmán,0,1
263993,Leodan Acuña Torres,0,1
264038,Guilherme de Castro Mendes Gomes,0,1
264133,Carlos Diego Nascimento Damasceno,0,1
264152,Pedro Barbosa,0,1
264150,Rafael Vilela,0,1
264212,Sandoel de Brito Vieira,0,1
264294,Helcio Villa Nova,0,1
264374,Liliana Jurado Cerron,0,1
264709,Gustavo Franco Marra Domingues,0,1
264680,Brian Grajales,0,1
264904,Jonny Ardila,0,1
264920,Pêdra Daricléa Andrade,0,1
265149,Francisco Sibério Albuquerque,0,1
264874,Reinaldo Palhares,9,9
265074,Makson Santos,0,1
265150,Marcius Petrúcio Cavalcante,0,1
265151,Diego Dias Felix,0,1
265209,Leandro Vieira,0,1
265436,Aliakbar Shirazi,0,1
265437,Tatiana Bordin,0,1
265269,Jamerson Bezerra,0,1
265505,Patricia Rampazo,0,1
265506,Victor Francheto,0,1
265507,Joel Coacalle,0,1
265564,Fabio Santos,0,1
265741,Carlos Alvarez,0,1
265646,Viviana Lobo,0,1
265748,Rafael Barbosa da Silva,0,1
265805,Alfredo Jara Grados,0,1
265883,Elizabeth Salazar Flores,0,1
265831,Gabriel Rondón Vielma,0,1
265895,Victor Vargas Cubides,0,1
265949,Emanuel Viana,0,1
265951,Leonardo Secchin,0,1
267381,Renzo Gómez,0,1
267380,Hugo Braga,0,1
267426,Dan Aguero,0,1
267651,Tiago Carvalho,2,2
267653,Rubens Pazim,0,1
267652,Rodrigo Euzébio,4,4
267654,Robson Santos,0,1
267675,Lucia Regina Rego Medeiros,0,1
267821,Ricardo Paleari da Silva,0,1
267767,Alexandre Abreu,1,1
267820,Wagner Moraes,0,1
268105,Matheus Secco,0,1
268199,Julio Correa Hoyos,0,1
268742,Daiana dos Santos,0,1
268545,Rian Lopes de Lima,0,1
268275,Jonathas de Jesus Almeida,0,1
268546,Anna Lígia Oenning Soares,0,1
268743,Frank Rojas,0,1
268785,Fabiola Oliveira Pedreira,0,1
268905,Felipe Wisniewski,0,1
268786,Roberto Sacramento,0,1
268975,Marina Geremia,0,1
268976,Raúl Tintaya Marcavillaca,0,1
269019,Juliana Sanches,0,1
269020,Lucas Contiero,0,1
269136,Valdigleis Costa,0,1
269282,Valdir Pereira Júnior,0,1
269193,Vinícius Lima,1,1
269291,Milena Monique de Santana Gomes,0,1
269335,Ramiro Ruiz-Cardenas,0,1
269334,Mariane Alves,0,1
269407,Renato dos Santos Diniz,0,1
269630,Helton Graziadei,0,1
269629,Paloma Uribe,0,1
269763,Fabiola Villanueva,0,1
269650,Murilo Osorio Camargos,0,1
269887,Francisco Carlos Souza,0,1
269807,Carlos Hirth Pimentel,0,1
269764,Jamielli Pereira,0,1
270021,Cilon Perusato,0,1
269950,Victor Hugo Gonzalez Martinez,1,1
269983,Jeidy Jimenez Ruiz,0,1
270037,Renan Nakahara,0,1
270082,Antonio Farias de Souza Filho,0,1
270085,Edjane Oliveira dos Santos,0,1
270286,Luiz Gonçalves,0,1
270088,João Henrique Andrade,0,1
270243,Rafael Gregorio Lucas D'Oliveira,0,1
270378,Luis Augusto de Mendonça,0,1
270379,Adriana Juzga León,0,1
270479,Sara Raissa Silva Rodrigues,0,1
270451,Dany Huaman,0,1
270501,Viviane Magalhães,0,1
270504,Paulo Bösing,0,1
270564,Filipe Oliveira,0,1
270565,Lucimeire de Carvalho,0,1
270767,João Gomes,0,1
270609,Vahid Nourozi,0,1
270866,Lino Ferreira Junior,0,1
270851,Cleber Colle,0,1
270897,Morgan André,0,1
271008,Joaby de Souza Jucá,0,1
271132,Junia Botelho,0,1
270869,Gabriel Díaz Iturry,0,1
271124,Gisele Rocha,0,1
271133,Francisco Almeida,0,1
271135,Odilon Luciano,0,1
271153,Zaida Cornejo,0,1
271154,Larissa dos Santos,0,1
271155,Douglas Azevedo,0,1
271177,Ewerton Rocha Vieira,0,1
271211,Islanita Cecília Lima,0,1
271203,Marcelo Wuttig Friske,0,1
271322,Rodrigo Araújo,0,1
271240,Camila Sibelle Marques da Silva,0,1
271321,José Lucas Machado,0,1
271353,Pablo Vandre Furlan,0,1
271402,Rafael Barbosa,0,1
271359,Antonio de França,0,1
271546,Bruno Victor,0,1
271548,Priscila Calegari,0,1
271610,Kennerson Nascimento de Souza Lima,0,1
271614,Adélia Conceição Diniz,0,1
271613,Evandro Carlos Ferreira dos Santos,0,1
271612,Neiton Pereira da Silva,0,1
271615,Sofia Pinzôn Duran,0,1
271728,Catalina Rúa Alvarez,0,1
271920,Argenis Méndez García,0,1
271862,Pedro Iván Suárez Navarro,0,1
271937,Edleno Silva de Moura,0,1
271996,Thiago Franco Leal,0,1
272195,Pavel Zenon Sejas Paz,0,1
272174,Diego Adauto,0,1
272038,Alfredo Freire,0,1
272561,Juan Pablo Alcon Apaza,0,1
272497,João Paulo Abreu Maranhão,0,1
272498,Daniel Valle de Lima,0,1
272572,Christian Baudet,0,1
272538,Marcos Mota,0,1
272573,Ulisses Dias,1,1
272575,André Almeida,0,1
272577,Carla Lintzmayer,0,1
272576,Gustavo Galvão,0,1
272578,Javier Muñoz,0,1
272623,Keidna Souza,0,1
272579,Anderson Rocha,1,1
272755,Ray Serra,0,1
272740,Miguel Roberto Nuñez Chavez,0,1
272792,Helon Vicente Hultmann Ayala,0,1
272863,Rodrigo Pereira,0,1
273049,Jemy A. Mandujano Valle,0,1
272919,Lourenço Peixoto,0,1
273099,Felipe Fidalgo,0,1
273318,Danilo Avelar,0,1
273203,Moreno Bonutti,0,1
273319,Marcos Antônio Pinto,0,1
273266,Dafne Campos Bessades,0,1
273610,Gilberto Cuzzuol,0,1
273879,Claudina Rodrigues,0,1
273611,Jane Bretas,0,1
273612,Danubia Junca,0,1
273998,Gilson Santos Filho,0,1
273999,Gilson Santos Filho,0,1
274190,Tadeu de Almeida,0,1
274413,Karine Santos,0,1
274432,André Oliveira,0,1
274495,Bruna Palm,0,1
274433,Filipe Costa,0,1
274750,Calebe Conceicao,0,1
274844,Josean Alves,0,1
274678,John Lozada,0,1
274865,Rodolfo Lobo,0,1
274885,Adalto Speroto,0,1
275252,Lucas de Souza,0,1
274953,Yagor Carvalho,0,1
275251,Francisco Sobral,0,1
275276,David Caro Contreras,0,1
275350,Ariane Alves Almeida,0,1
275659,Wellington Jesus,0,1
275566,Claudio de Lima,0,1
276291,Filipe Fernandes,0,1
276364,Felipe Rodrigues de Freitas Neto,0,1
275755,Túlio  Vales,0,1
276365,Philippe de Medeiros,0,1
276379,Guilherme da Silva,0,1
276663,Sergio Alvarez Araujo Correia,0,1
276577,Pedro Assunção,0,1
276488,Edison Cuba,0,1
276664,Márcio Cavalcante,0,1
276573,Altemir Bortuli Junior,0,1
277023,Conrado da Costa,0,1
276989,Ricardo Franquiz Flores,0,1
276995,Thiago Fiel,0,1
276714,Camila Benedito Rodrigues de Lima,0,1
276716,Ana Travaglini,0,1
277087,Belmiro Galo da Silva,0,1
277169,Thomás Jung Spier,0,1
277232,Bruno Caldeira,0,1
277487,Oscar Morales,0,1
277488,Andre Zaidan,0,1
277511,Juliana Ribeiro de Miranda,1,1
277512,Francisco Eteval Feitosa,0,1
277542,Raul Kazan Araujo,0,1
277525,Raul Mesquita,0,1
277550,Cleiton Cunha,0,1
277553,Manoel Neto,0,1
277575,Hugo Ribeiro,0,1
277552,Adrian Vinícius Ribeiro,0,1
277551,Clebes Brandão,0,1
277618,Carlos Álvarez,0,1
278297,Carlos Oliveira,0,1
278219,Cristian González-Riquelme,0,1
277922,Daniel Lopez Garcia,0,1
278314,Tito Medina Tejeda,0,1
278222,Dayane Ribeiro Cruz,0,1
278573,Leonardo Ferreira,0,1
278571,Edilson Rodrigues,0,1
278572,Danilo Nunes,0,1
278574,Valquiria Pereira,0,1
278652,Tulio dos Santos,0,1
278581,Marcos Tassi,0,1
278704,Bruna Cassol dos Santos,0,1
278746,Felipe Albino Santos,0,1
278758,Pedro Henrique Silva Coutinho,0,1
278817,Ayane Da Silva,0,1
278818,Allan Ramos de Souza,0,1
279113,Andrea Mota,0,1
278958,Kherian Gracher,0,1
279187,Mariella Maia Quadros,0,1
279206,Francisco Gilberto Carvalho,0,1
279202,Nazime Sales Filho,0,1
279304,Luiz Cordovil,0,1
279472,Felipe Albino dos Santos,0,1
279570,Gabriel Franco,0,1
279571,Alex Souza,0,1
279737,Yadollah Zare,0,1
279738,Evilson Vieira,0,1
279668,Miguel Del Río Palma,0,1
279742,Daniel López Garcia,0,1
279743,Jorge Duque Franco,0,1
279839,Clarice Netto,0,1
279792,Edvan da Trindade,0,1
279798,Leonardo Cavenaghi,0,1
279851,Sarah Mazzini,0,1
279911,Marlon Oliveira,0,1
279853,Newton Solorzano Chavez,0,1
279910,Eduardo Santana,0,1
279912,Giovane Ferreira,0,1
279913,Rafael Bilbao,0,1
279953,Sankhadip Chakraborty,0,1
279961,Antonio Airton Filho,0,1
280067,Llohann Sperança,1,1
280128,Pedro Castellucci,0,1
280129,Franklina Toledo,1,1
280247,Djair Paulino,0,1
280350,Rodrigo de Castro Lima,0,1
280482,Bruno Coscarelli,0,1
280389,Talita Marchiori,0,1
280522,Kleidson Oliveira,0,1
280523,Ana Golzio,0,1
280620,Antonival Nascimento Filho,0,1
280572,Manoel Dos Santos,0,1
280690,Vanderlei de Jesus,0,1
280770,Schiabel Karina,1,1
280821,Christian Galarza Morales,0,1
280929,Ailton Nascimento,0,1
280930,Oscar Riaño,0,1
280886,Janileide Gomes,0,1
280931,Gleison do Nascimento Santos,0,1
280932,Marcio Araujo Filho,0,1
280942,Luiz Schirmer,0,1
281196,Gleb Wataghin,3,1
281070,Marcus Marrocos,1,1
280973,Bárbara Karolline de Lima Pereira,0,1
281244,Rosileide Lopes,0,1
281251,Luccas Campos,0,1
281568,Michael Rincón-Villamizar,0,1
281509,Hendrick Maia,0,1
281510,María Corbalán,0,1
281573,Fabíola Ribeiro,0,1
281574,Joyce França,0,1
281585,José Ezequiel Soto Sánchez,0,1
281733,Lisbeth Corbacho Carazas,0,1
281586,Francisco Ganacim,0,1
281729,Claudia Fink,0,1
281804,Rainelly Medeiros,0,1
281763,Flavio Vieira,0,1
281803,Dayane Lira,0,1
281737,Daniela Monteiro,0,1
282044,Mateus da Rosa Zanatta,0,1
282076,Daiane Soares,0,1
282068,Leonel Delatorre,0,1
282115,Carise Schmidt,0,1
282116,Paulo Amaro Velloso Henriques,0,1
282117,Crisiane Vilela de Oliveira,0,1
282118,Mônica Beltrami,0,1
282121,Gustavo Loch,0,1
282120,Paulo Amaro dos Santos,0,1
282119,Samuel Rodrigues,0,1
282122,Francisco Netto,0,1
282125,Sonia Isoldi Marty Gama Müller,0,1
282123,Flávio Ferreira do Nascimento,0,1
282131,Alejandra Cáceres Rigo,0,1
282124,Tania Lindbeck da Silva,0,1
282207,Joan Amaya,0,1
282146,Plinio do Carmo Jr.,0,1
282251,Juliana Ricardo,0,1
282252,Robert Guterres,0,1
282247,Alexandre Arias Junior,0,1
282259,Alvaro De Pierro,0,1
282311,Brian Vasquez,0,1
282313,Alvaro Almeida Gomez,0,1
282375,Gabriela Stenico,0,1
282433,Eduardo Cabrera,0,1
282592,Zoraida Rico,0,1
282637,Alberto Kummer,0,1
282720,Gustavo Wagner,0,1
282634,Ricardo Misturini,0,1
282752,Emily Quesada-Herrera,0,1
282770,Juan Herrera-Carmona,0,1
282856,Denilson Menezes,0,1
282885,Rizwan Khan,0,1
282813,Otavio Henrique Perez,0,1
283208,Oslenne Araújo,0,1
283416,Reza Arefidamghani,0,1
283666,Stella Fonseca,0,1
283663,Caroline Parajara,0,1
283665,Vinícius Coelho,0,1
283664,Viviany Fernandes,0,1
283667,Gustavo Libotte,0,1
283668,Loena Couto,0,1
283671,Lucia Maria Pinto,0,1
283669,Deise Mara Almeida,0,1
284171,Ricardo Souza,0,1
284347,Carlos Rico Acevedo,0,1
284850,Monalisa da Silva,0,1
284426,Gregory Cosac Daher,0,1
284644,Daniel Nogueira Nunes,0,1
284809,Eliardo Costa,0,1
284851,Samuel de Almeida,0,1
284853,Rafael Holanda,0,1
284942,Vinicius de Oliveira Rodrigues,0,1
284943,Victor dos Santos Ronchim,0,1
285057,Ícaro de Araújo,0,1
285113,Bruno Levy,0,1
285114,Henrique Bolfarine,0,1
285137,Luiz Leduíno de Salles Neto ,0,1
285187,Felipe Barbosa Cavalcante,0,1
285154,Edwin Maravi-Percca,0,1
285225,Júlio Marinho da Fonseca,0,1
285216,Leonardo de Paula Carvalho,0,1
285432,Marcelo Malheiros,0,1
285312,Ronni Amorim,0,1
285275,Fernando Najman,0,1
285515,Zhou Jiazheng,0,1
285663,Jonison Carvalho,0,1
285703,Renata da Silva,0,1
285694,Anselmo Raposo Jr.,1,1
286012,Ana Rodero,0,1
286079,Alejandro Estrada,0,1
285855,Mario Pereira,6,5
286195,Ricardo de Andrade,0,1
286523,Ricardo Ramos Castillo,0,1
286811,Danillo Barros de Souza,0,1
286814,Edgar Amorim-Filho,0,1
286809,Antonio de Sousa,1,1
286810,José da Silva,0,1
286694,Alexandre Street,10,10
286817,Cleiton Ricardo,0,1
286816,Marcelo Pirôpo,0,1
287278,Jesús Zapata,0,1
286815,Rúbia Ramos,0,1
287369,Kennedy Pedroso,0,1
287370,Ana Lucia da Silva,0,1
287405,Johnatan Cardona Jiménez,0,1
287293,Carlos Ramisch,3,3
287437,Antonio Victor da Silva Jr.,0,1
287442,Nicholas Braun Rodrigues,0,1
287563,Roniel Soares de Sousa,0,1
287947,Hugo Oliveira,0,1
287674,Tanise Pierin,0,1
287964,Alffer Gustavo Hernandez Posada,0,1
287966,Tiago de Oliveira Januario,0,1
288015,Ronaldo Assuncao,1,1
288017,Taisa Junges,0,1
288016,Luiz Faria,0,1
288018,Ana Pereira,0,1
288021,Narciso Lisboa,0,1
288023,Pedro Belchior,0,1
288022,Ronei Vieira,0,1
288024,Fernando Somavilla,0,1
288026,Braulio Maia,0,1
288033,Juliano Godoi,0,1
288035,Sandra Moreira Neto,0,1
288038,Eduardo Caqui,0,1
288037,Sandra Souza Lima,0,1
288040,Lauren Maria Bonaldo,0,1
288036,Weler Santos,0,1
288042,Jeferson Silva,0,1
288333,Eberson da Silva,0,1
288349,Andre Gomes,0,1
288367,Iury Bessa,0,1
288053,Lucas Carita,0,1
288404,Fernando dos Reis Naves,0,1
288612,João Paulo Lindquist Figueredo,0,1
288813,Raul Appis,0,1
288380,Edinelco Dalcumune,0,1
288664,Iury Domingos,0,1
289333,Caio Lucas Dos Santos Souza,0,1
289109,Thiago Ramos,0,1
289709,Wállef da Silva,0,1
289706,Suellen Vieira,0,1
289997,Tiago da Costa,0,1
290033,Wellington Alto,0,1
290064,Jackeline Conrado,0,1
290106,Marcelo Benites Gonçalves,0,1
290110,Milena Guessi Margarido,0,1
290111,Valdemar Graciano Neto,0,1
290112,Lina Garcès Rodriguez,0,1
290187,Rosmery Zavala,0,1
290114,Eduardo Ferreira Silva,0,1
290231,Ulisses Parente,0,1
290232,Marco Antonio Velásquez,1,1
290233,Francisco Yure do Nascimento,0,1
290515,Ricardo Croccia Macedo,0,1
290251,Everton Cavalcante,0,1
290601,Matheus Martins,0,1
290580,Elisângela Bastos De Melo Espindola,0,1
290627,Matheus Silva Gonçalves,0,1
290628,Rafael Rodrigues de Souza,0,1
290629,André Gustavo Carlon,0,1
290630,Luiz Schalata,0,1
291041,Joelson Hermes,0,1
291042,Célia Mayumi Kuwana,0,1
291163,Jahyr Gonçalves Neto,0,1
291164,Leonardo Bins,0,1
291165,Vanessa Testoni,0,1
